PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence 
262,2024-05-12,14:21:43.25,2,2,"Suspenzi, Nick",813678,Right,SAN_TOR,"Pitts, Blake",1000222248,Left,SAN_DON,Undefined,8,Bottom,1,0,1,Fastball,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,1,,87.54616,0.272008,-2.898951,1775.882581,227.940243,1:30,5.00808,1.70605,5.92068,-24.21541,12.30717,12.3339,3.24287,0.04141,79.74945,-4.273887,-0.687615,0.434963,98.94405,24.669918,26.022098,2537.349044,96.94999,46.6198,51.96694,376.40269,299.24884,33.789606,4.561119,-7.17689,6.57985,-1.48099,50,5.01615,5.92909,-127.04402,-0.16459,-11.69886,26.66463,-21.44842,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,a19d3ee0-10a5-11ef-b6b4-396e40badfd3,86.65668,64.72791,,7.7967,,,,2.0624,3.3098,-0.02906,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:21:43.25,2024-05-12T14:21:43.2520000-07:00,2024-05-12T21:21:43.2520000Z,FlyBall,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,58292fd3-1d41-4788-a438-efdd728c6e3c,54.57835,-128.00134,13.33232,5.00824,0.60545,-10.72421,-1.7014,6.34911,-5.84943,216.530976,2.06432,118.46198,-23.45812,5.53318,-1.07838,0.15702,-0.02203,0.00317,-0.00022,3.30902,60.58388,-16.10726,0.44871,0.16503,-0.10601,0.0364,-0.00597,0.00036,-0.02835,57.84022,-2.51749,-0.82708,0.492,-0.14759,0.02644,-0.00236,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
263,2024-05-12,14:22:21.69,3,1,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.14433,-0.311482,-2.17647,1658.39388,219.473235,1:15,5.01658,1.86023,5.91243,-23.83745,12.58245,9.28926,2.74082,0.61334,79.49019,-4.809157,-0.509647,0.434351,,,,,,,,,,,,-5.40394,6.91886,-1.6907,50,4.97819,4.45528,-127.78245,-1.44863,-8.81262,29.69476,-20.8909,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,b88f1dd0-10a5-11ef-b6b4-396e40badfd3,86.77873,,,8.65414,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:22:21.69,2024-05-12T14:22:21.6940000-07:00,2024-05-12T21:22:21.6940000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,b26237b2-f06a-4ec7-a0ab-09080acba95a,54.5824,-128.84293,14.84738,5.0166,-0.70256,-10.44545,-1.85543,4.77001,-4.40631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
264,2024-05-12,14:22:33.73,3,2,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.43699,2.034742,-1.786725,1283.957228,246.175245,2:15,5.21471,1.59896,6.03162,-35.92352,6.48394,11.35308,4.10705,0.88993,73.55259,-4.682319,0.254526,0.468697,,,,,,,,,,,,-6.31945,3.17764,-1.46505,50,5.3548,3.23251,-118.07227,3.08213,-8.81844,24.89499,-27.73986,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,bfc2aef0-10a5-11ef-b6b4-396e40badfd3,80.41955,,,7.8844,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:22:33.73,2024-05-12T14:22:33.7330000-07:00,2024-05-12T21:22:33.7330000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,da384314-5a17-49f6-be8c-938d487934d7,54.46365,-119.00969,12.4475,5.21907,4.12667,-13.86993,-1.59302,3.56456,-4.40922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
265,2024-05-12,14:22:46.18,3,3,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.24307,1.036862,0.38747,2108.169772,148.652735,11:00,4.91382,1.79563,5.61953,-35.11561,9.46737,-4.98122,2.95529,1.74214,73.04405,-5.442478,-0.502117,0.480569,,,,,,,,,,,,2.60965,4.95374,-1.82549,50,4.97975,-0.58352,-115.14347,0.96273,3.53306,19.68963,-25.46747,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,c734cfb0-10a5-11ef-b6b4-396e40badfd3,78.43292,,,6.19903,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:22:46.18,2024-05-12T14:22:46.1890000-07:00,2024-05-12T21:22:46.1890000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,7c51157e-45e6-4f36-aee8-fb445d5e8ac3,54.87818,-115.97464,9.84482,4.91641,2.03781,-12.73374,-1.79771,-0.73267,1.76653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
266,2024-05-12,14:22:59.26,3,4,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.09316,-0.132298,-4.911177,1717.794015,229.615433,1:45,4.88146,1.71844,6.0981,-26.75765,11.1915,11.60406,2.52885,-1.86797,77.91124,-5.162115,-2.831831,0.443376,,,,,,,,,,,,-7.57331,6.18599,-1.34597,50,4.85718,10.25702,-124.60281,-1.10458,-11.77976,27.52353,-22.55217,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,cee11340-10a5-11ef-b6b4-396e40badfd3,85.01232,,,8.18191,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:22:59.26,2024-05-12T14:22:59.2620000-07:00,2024-05-12T21:22:59.2620000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,7a17ee2a-9344-4e8a-9ad5-cba69169e3a3,54.4012,-125.57122,13.76177,4.88208,-0.31108,-11.27609,-1.71415,10.67149,-5.88988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2024-05-12,14:23:15.13,3,5,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,3,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.44805,-1.000186,-1.969383,1691.723112,207.541333,1:00,4.89829,1.71995,6.06118,-19.45836,17.94107,8.69445,2.35042,0.62106,78.47551,-4.713184,-0.404849,0.440153,,,,,,,,,,,,-5.0374,9.8993,-1.57152,50,4.81016,3.95714,-125.44197,-2.72952,-7.97047,27.0323,-16.51083,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,d86b3e90-10a5-11ef-b6b4-396e40badfd3,85.6348,,,7.97254,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:23:15.13,2024-05-12T14:23:15.1350000-07:00,2024-05-12T21:23:15.1350000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,9916cd3a-a609-4f60-bb58-2ae5844aace1,54.43487,-126.39405,13.51615,4.89606,-2.14801,-8.25542,-1.71584,4.23786,-3.98524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
268,2024-05-12,14:23:30.68,3,6,"Suspenzi, Nick",813678,Right,SAN_TOR,"Azem, Logan",1000222318,Left,SAN_DON,Undefined,8,Bottom,1,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,87.79062,-1.995761,-3.34438,1682.718653,211.169004,1:00,4.93418,1.72509,6.01484,-21.55777,14.57918,8.12685,1.28506,-0.69921,80.44223,-6.045083,-1.885423,0.43266,,,,,,,,,,,,-5.0702,8.38918,-1.46687,50,4.76556,7.10253,-127.29695,-5.09957,-8.33519,25.67044,-18.38255,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,e1a3c770-10a5-11ef-b6b4-396e40badfd3,87.11785,,,7.34838,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:23:30.68,2024-05-12T14:23:30.6880000-07:00,2024-05-12T21:23:30.6880000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,23bbeef4-50e9-4cb5-bccf-d490fec23654,54.48256,-128.1977,12.83522,4.93319,-4.45454,-9.19128,-1.72122,7.39501,-4.16759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
269,,,4,1,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,0eab0800-10a6-11ef-b6b4-396e40badfd3,,,,,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,,,,,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2024-05-12,14:24:57.71,4,2,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.25265,-0.489811,-2.530607,2123.325108,1.95135,6:00,4.86655,1.79021,5.83528,-47.87794,-1.01512,-0.09583,0.42101,-0.57142,70.51904,-9.315104,-2.547806,0.492703,,,,,,,,,,,,-0.84469,0.22508,-1.5837,50,4.79908,5.01166,-113.31239,-2.49797,-1.0703,25.61198,-31.88885,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,1588d800-10a6-11ef-b6b4-396e40badfd3,76.50128,,,7.73361,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:24:57.71,2024-05-12T14:24:57.7150000-07:00,2024-05-12T21:24:57.7150000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,e719e5ea-ba09-4614-a80a-4539a3532db5,54.66015,-114.36087,12.80599,4.87462,-1.19253,-15.94443,-1.78976,5.05548,-0.53515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
271,2024-05-12,14:25:14.10,4,3,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.51326,0.447382,-1.973894,1612.404049,229.420865,1:45,4.9264,1.77783,6.04137,-27.24533,9.62705,9.97528,3.07043,0.78081,79.545,-4.636154,-0.179374,0.437041,,,,,,,,,,,,-5.63402,5.18288,-1.62917,50,4.94654,3.93196,-125.73844,0.11325,-9.07938,23.9164,-23.82169,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,1f49cac0-10a6-11ef-b6b4-396e40badfd3,86.24467,,,6.96827,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:25:14.10,2024-05-12T14:25:14.1050000-07:00,2024-05-12T21:25:14.1050000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,1e3cffe9-3c3d-47d8-a396-9477d177321e,54.45746,-126.58344,11.9582,4.92767,0.9549,-11.91085,-1.77376,4.25275,-4.53969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
272,2024-05-12,14:25:28.79,4,4,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,2,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.10889,-0.641279,-2.901501,1644.422169,229.065091,1:45,4.89813,1.73845,6.06348,-25.55391,10.93544,11.32056,2.17436,-0.00576,79.92711,-5.419305,-0.865522,0.434765,63.81801,45.807535,137.931967,5243.566455,,,,,26.59763,,,-6.63678,6.14866,-1.51934,50,4.8346,5.96199,-126.50045,-2.22132,-10.78903,25.02431,-22.1785,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,2821bd10-10a6-11ef-b6b4-396e40badfd3,86.69615,26.2074,,7.18177,,,,0.5634,2.01924,-0.08421,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:25:28.79,2024-05-12T14:25:28.7950000-07:00,2024-05-12T21:25:28.7950000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,1082b875-024e-4dee-88e2-03ed4dfce464,54.43612,-127.37498,12.51216,4.89869,-1.44625,-11.08925,-1.73428,6.33904,-5.39452,313.842852,0.57117,-48.67955,-0.34109,,,,,,,2.03398,66.65729,-25.89729,,,,,,,-0.06969,43.26687,-11.37749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
273,2024-05-12,14:25:51.23,4,5,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.23689,0.997026,-0.338286,2113.890889,101.956803,9:30,4.86717,1.71583,5.92243,-41.26227,3.02626,-7.97918,2.35394,0.73699,72.86427,-6.621858,-1.772152,0.47898,,,,,,,,,,,,4.01421,1.6689,-1.68417,50,4.92339,0.97406,-115.17736,0.71847,5.40231,21.02137,-29.92802,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,357f5e90-10a6-11ef-b6b4-396e40badfd3,78.69318,,,6.37262,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:25:51.23,2024-05-12T14:25:51.2350000-07:00,2024-05-12T21:25:51.2350000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,f930ed96-b6fc-4a02-97f3-9607421079ab,54.57748,-116.0098,10.51068,4.87148,1.90361,-14.96401,-1.7185,0.76013,2.70116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
274,2024-05-12,14:26:11.03,4,6,"Suspenzi, Nick",813678,Right,SAN_TOR,"Oliphant, Lane",824248,Right,SAN_DON,Undefined,8,Bottom,1,2,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,86.70337,0.572266,-3.59735,1581.745801,219.87573,1:15,4.8857,1.70494,5.94646,-25.75175,11.53737,8.62642,3.27157,-0.91722,78.90406,-4.254624,-2.052254,0.439504,85.86337,1.250058,-37.001011,3568.373306,,,,53.54277,51.8186,-36.939166,0.447765,-5.47977,6.11016,-1.4232,50,4.91688,7.55474,-125.71338,0.44457,-8.73858,26.31819,-22.43018,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,41376660-10a6-11ef-b6b4-396e40badfd3,85.76136,3.39404,,7.79931,,,,1.91284,3.31644,0.96149,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:26:11.03,2024-05-12T14:26:11.0310000-07:00,2024-05-12T21:26:11.0310000Z,GroundBall,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,cfd68740-fbf5-4df5-86b0-c5125f48538d,54.5521,-126.66278,13.15909,4.88625,1.25372,-11.21509,-1.70141,7.86998,-4.36929,59.921437,1.92691,100.12736,-19.84299,,,,,,,3.33069,2.3195,-21.85975,,,,,,,0.96479,-75.87252,4.12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
275,2024-05-12,14:29:18.90,5,1,"Thurman, Conner",676147,Right,SAN_TOR,"Keighran, Patrick",801906,Right,SAN_DON,Undefined,8,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.04272,0.743018,-3.596667,2547.268902,311.700452,4:30,5.18184,3.29255,5.01861,-42.82392,-0.71492,2.32268,2.31581,0.08739,75.91099,-7.012932,-3.187535,0.467045,,,,,,,,,,,,-2.17788,-0.1535,-2.94956,50,5.21864,7.45637,-120.24202,-0.06089,-3.18008,23.88853,-32.39821,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,b1354a90-10a6-11ef-b6b4-396e40badfd3,80.70406,,,7.13173,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:29:18.90,2024-05-12T14:29:18.9010000-07:00,2024-05-12T21:29:18.9010000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,95d8baee-30d9-4d0b-b366-bc228bc1789c,55.47998,-121.32585,11.94427,5.18806,1.40902,-16.1991,-3.29113,7.60066,-1.59004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
276,2024-05-12,14:29:34.76,5,2,"Thurman, Conner",676147,Right,SAN_TOR,"Keighran, Patrick",801906,Right,SAN_DON,Undefined,8,Bottom,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.16113,-0.702669,-5.021525,2500.593597,301.592237,4:00,5.05718,3.24733,4.91284,-42.57987,-0.26909,2.65524,0.84185,-1.29179,76.24219,-8.365132,-4.555907,0.468163,,,,,,,,,,,,-2.75126,0.4637,-2.75817,50,4.95265,10.44336,-120.17663,-3.10858,-4.01301,23.85981,-31.49768,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,baacff50-10a6-11ef-b6b4-396e40badfd3,80.51142,,,6.91894,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:29:34.76,2024-05-12T14:29:34.7630000-07:00,2024-05-12T21:29:34.7630000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,4e5b19d5-7f3f-4829-add1-838e9fb99417,55.58615,-121.28063,11.92991,5.06277,-1.65117,-15.74884,-3.24568,10.62904,-2.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
277,2024-05-12,14:29:54.32,5,3,"Thurman, Conner",676147,Right,SAN_TOR,"Keighran, Patrick",801906,Right,SAN_DON,Undefined,8,Bottom,1,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.26587,-0.706809,-4.898757,2531.725157,303.176943,4:00,5.10353,3.20771,5.00893,-42.40707,-0.18724,2.45351,0.89998,-1.22303,76.0203,-8.363595,-4.467681,0.467659,,,,,,,,,,,,-2.68784,0.51961,-2.73861,50,5.00115,10.20486,-120.3084,-3.09073,-3.9106,24.93671,-31.41806,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,c664e010-10a6-11ef-b6b4-396e40badfd3,80.59806,,,7.24557,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:29:54.32,2024-05-12T14:29:54.3280000-07:00,2024-05-12T21:29:54.3280000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,ce135097-c3cf-4900-bf6d-1e70b1c25bf5,55.48963,-121.44092,12.46835,5.10912,-1.66385,-15.70903,-3.20611,10.38246,-1.9553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
278,2024-05-12,14:30:31.01,6,1,"Thurman, Conner",676147,Right,SAN_TOR,"Schweizer, Logan",824235,Right,SAN_DON,Undefined,8,Bottom,2,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.56085,-0.68821,-4.773173,2509.879115,344.036122,5:30,5.12226,3.25363,4.93576,-45.39136,-2.52205,1.11445,0.68687,-1.17542,75.78742,-8.843838,-4.57749,0.471243,,,,,,,,,,,,-1.92327,-0.64461,-2.78943,50,5.01734,9.9186,-119.36375,-3.1712,-2.76634,23.62763,-33.10121,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,dc3f0d70-10a6-11ef-b6b4-396e40badfd3,79.98517,,,6.77343,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:30:31.01,2024-05-12T14:30:31.0160000-07:00,2024-05-12T21:30:31.0160000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,7862ddfd-a45e-4770-8045-4546b4bdc837,55.56355,-120.46,11.81382,5.12885,-1.63541,-16.5506,-3.2526,10.04695,-1.38317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
279,2024-05-12,14:30:47.33,6,2,"Thurman, Conner",676147,Right,SAN_TOR,"Schweizer, Logan",824235,Right,SAN_DON,Undefined,8,Bottom,2,0,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.63109,0.046499,-3.353147,2545.248823,25.330426,6:45,5.0807,3.27233,5.04748,-42.91412,-1.98721,-1.48193,1.54846,-0.01753,77.57446,-7.681065,-3.614531,0.460443,,,,,,,,,,,,-0.09445,-0.73291,-2.95122,50,5.05029,7.17209,-121.34614,-1.52391,-0.14222,21.56772,-33.27756,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,e5f3a420-10a6-11ef-b6b4-396e40badfd3,81.86126,,,6.05663,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,21:30:47.33,2024-05-12T14:30:47.3300000-07:00,2024-05-12T21:30:47.3300000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,984e44dc-6e63-403a-9195-ebe957f63012,55.45454,-122.31177,10.78386,5.08516,-0.03401,-16.63878,-3.27247,7.17846,-0.07111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
